date,medicine_id,branch_id,units_consumed
2026-03-19,MED041,BR02,26.7
2026-03-20,MED041,BR02,22.6
2026-03-21,MED041,BR02,16.9
2026-03-22,MED041,BR02,21.7
2026-03-23,MED041,BR02,22.2
2026-03-24,MED041,BR02,27.1
2026-03-25,MED041,BR02,24.9
2026-03-26,MED041,BR02,21.9
2026-03-27,MED041,BR02,25.5
2026-03-28,MED041,BR02,18.8
2026-03-29,MED041,BR02,13.8
2026-03-30,MED041,BR02,23.2
2026-03-31,MED041,BR02,24.2
2026-04-01,MED041,BR02,24.7
2026-04-02,MED041,BR02,21.8
2026-04-03,MED041,BR02,23.3
2026-04-04,MED041,BR02,16.9
2026-04-05,MED041,BR02,17.1
2026-04-06,MED041,BR02,28.5
2026-04-07,MED041,BR02,28.2
2026-04-08,MED041,BR02,20.2
2026-04-09,MED041,BR02,23.8
2026-04-10,MED041,BR02,26.2
2026-04-11,MED041,BR02,16.2
2026-04-12,MED041,BR02,17.8
2026-04-13,MED041,BR02,20.8
2026-04-14,MED041,BR02,20.3
2026-04-15,MED041,BR02,23.9
2026-04-16,MED041,BR02,20.3
2026-04-17,MED041,BR02,24.5
2026-04-18,MED041,BR02,18.1
2026-04-19,MED041,BR02,18.8
2026-04-20,MED041,BR02,20.1
2026-04-21,MED041,BR02,19.1
2026-04-22,MED041,BR02,30.3
2026-04-23,MED041,BR02,23.5
2026-04-24,MED041,BR02,25.5
2026-04-25,MED041,BR02,18.0
2026-04-26,MED041,BR02,17.4
2026-04-27,MED041,BR02,24.2
2026-04-28,MED041,BR02,21.7
2026-04-29,MED041,BR02,23.8
2026-04-30,MED041,BR02,26.7
2026-05-01,MED041,BR02,23.3
2026-05-02,MED041,BR02,21.7
2026-05-03,MED041,BR02,18.9
2026-05-04,MED041,BR02,21.2
2026-05-05,MED041,BR02,25.7
2026-05-06,MED041,BR02,27.1
2026-05-07,MED041,BR02,22.7
2026-05-08,MED041,BR02,24.7
2026-05-09,MED041,BR02,15.1
2026-05-10,MED041,BR02,18.3
2026-05-11,MED041,BR02,22.6
2026-05-12,MED041,BR02,20.4
2026-05-13,MED041,BR02,22.7
2026-05-14,MED041,BR02,24.6
2026-05-15,MED041,BR02,29.8
2026-05-16,MED041,BR02,20.0
2026-05-17,MED041,BR02,21.1
2026-05-18,MED041,BR02,27.3
2026-05-19,MED041,BR02,26.0
2026-05-20,MED041,BR02,23.1
2026-05-21,MED041,BR02,24.9
2026-05-22,MED041,BR02,21.1
2026-05-23,MED041,BR02,18.7
2026-05-24,MED041,BR02,18.7
2026-05-25,MED041,BR02,23.6
2026-05-26,MED041,BR02,23.6
2026-05-27,MED041,BR02,23.3
2026-05-28,MED041,BR02,25.6
2026-05-29,MED041,BR02,24.9
2026-05-30,MED041,BR02,20.9
2026-05-31,MED041,BR02,21.4
2026-06-01,MED041,BR02,24.5
2026-06-02,MED041,BR02,23.0
2026-06-03,MED041,BR02,23.2
2026-06-04,MED041,BR02,21.1
2026-06-05,MED041,BR02,22.4
2026-06-06,MED041,BR02,19.9
2026-06-07,MED041,BR02,19.3
2026-06-08,MED041,BR02,23.5
2026-06-09,MED041,BR02,27.7
2026-06-10,MED041,BR02,24.1
2026-06-11,MED041,BR02,25.5
2026-06-12,MED041,BR02,21.9
2026-06-13,MED041,BR02,19.6
2026-06-14,MED041,BR02,14.7
2026-06-15,MED041,BR02,23.9
2026-06-16,MED041,BR02,23.4
2026-06-17,MED041,BR02,24.7
2026-06-18,MED041,BR02,29.9
2026-06-19,MED041,BR02,22.5
2026-06-20,MED041,BR02,19.2
2026-06-21,MED041,BR02,19.5
2026-06-22,MED041,BR02,26.2
2026-06-23,MED041,BR02,23.6
2026-06-24,MED041,BR02,20.9
2026-06-25,MED041,BR02,25.0
2026-06-26,MED041,BR02,23.1
2026-06-27,MED041,BR02,18.9
2026-06-28,MED041,BR02,16.9
2026-06-29,MED041,BR02,25.6
2026-06-30,MED041,BR02,28.4
2026-07-01,MED041,BR02,22.1
2026-07-02,MED041,BR02,25.5
2026-07-03,MED041,BR02,24.1
2026-07-04,MED041,BR02,19.7
2026-07-05,MED041,BR02,16.3
2026-07-06,MED041,BR02,19.3
2026-07-07,MED041,BR02,23.2
2026-07-08,MED041,BR02,26.0
2026-07-09,MED041,BR02,23.6
2026-07-10,MED041,BR02,20.8
2026-07-11,MED041,BR02,18.9
2026-07-12,MED041,BR02,17.5
2026-07-13,MED041,BR02,23.2
2026-07-14,MED041,BR02,24.7
2026-07-15,MED041,BR02,28.4
2026-07-16,MED041,BR02,20.9
2026-07-17,MED041,BR02,24.0
2026-07-18,MED041,BR02,20.3
2026-07-19,MED041,BR02,21.4
2026-07-20,MED041,BR02,27.7
2026-07-21,MED041,BR02,21.5
2026-07-22,MED041,BR02,23.6
2026-07-23,MED041,BR02,23.3
2026-07-24,MED041,BR02,21.1
2026-07-25,MED041,BR02,22.4
2026-07-26,MED041,BR02,18.4
2026-07-27,MED041,BR02,22.4
2026-07-28,MED041,BR02,22.5
2026-07-29,MED041,BR02,33.1
2026-07-30,MED041,BR02,23.2
2026-07-31,MED041,BR02,25.9
2026-08-01,MED041,BR02,16.9
2026-08-02,MED041,BR02,16.3
2026-08-03,MED041,BR02,22.8
2026-08-04,MED041,BR02,23.6
2026-08-05,MED041,BR02,25.1
2026-08-06,MED041,BR02,25.2
2026-08-07,MED041,BR02,24.0
2026-08-08,MED041,BR02,14.3
2026-08-09,MED041,BR02,20.6
2026-08-10,MED041,BR02,20.7
2026-08-11,MED041,BR02,26.8
2026-08-12,MED041,BR02,24.8
2026-08-13,MED041,BR02,26.3
2026-08-14,MED041,BR02,28.4
2026-08-15,MED041,BR02,21.1
2026-08-16,MED041,BR02,18.5
2026-08-17,MED041,BR02,26.6
2026-08-18,MED041,BR02,24.2
2026-08-19,MED041,BR02,24.2
2026-08-20,MED041,BR02,23.8
2026-08-21,MED041,BR02,27.5
2026-08-22,MED041,BR02,19.6
2026-08-23,MED041,BR02,19.6
2026-08-24,MED041,BR02,23.4
2026-08-25,MED041,BR02,27.1
2026-08-26,MED041,BR02,27.2
2026-08-27,MED041,BR02,20.4
2026-08-28,MED041,BR02,30.2
2026-08-29,MED041,BR02,17.5
2026-08-30,MED041,BR02,19.7
2026-08-31,MED041,BR02,22.1
2026-09-01,MED041,BR02,23.5
2026-09-02,MED041,BR02,28.5
2026-09-03,MED041,BR02,22.0
2026-09-04,MED041,BR02,25.7
2026-09-05,MED041,BR02,18.1
2026-09-06,MED041,BR02,14.9
2026-09-07,MED041,BR02,26.6
2026-09-08,MED041,BR02,27.7
2026-09-09,MED041,BR02,24.7
2026-09-10,MED041,BR02,27.2
2026-09-11,MED041,BR02,23.7
2026-09-12,MED041,BR02,17.7
2026-09-13,MED041,BR02,20.6
2026-09-14,MED041,BR02,23.7
2026-09-15,MED041,BR02,21.1
2026-09-16,MED041,BR02,28.4
2026-09-17,MED041,BR02,29.7
2026-09-18,MED041,BR02,24.5
2025-09-19,MED041,BR03,12.6
2025-09-20,MED041,BR03,10.1
2025-09-21,MED041,BR03,11.2
2025-09-22,MED041,BR03,9.7
2025-09-23,MED041,BR03,11.0
2025-09-24,MED041,BR03,14.1
2025-09-25,MED041,BR03,12.2
2025-09-26,MED041,BR03,12.2
2025-09-27,MED041,BR03,9.3
2025-09-28,MED041,BR03,8.6
2025-09-29,MED041,BR03,11.5
2025-09-30,MED041,BR03,12.9
2025-10-01,MED041,BR03,12.5
2025-10-02,MED041,BR03,8.4
2025-10-03,MED041,BR03,12.7
2025-10-04,MED041,BR03,8.7
2025-10-05,MED041,BR03,9.1
2025-10-06,MED041,BR03,9.1
2025-10-07,MED041,BR03,12.4
2025-10-08,MED041,BR03,14.9
2025-10-09,MED041,BR03,9.2
2025-10-10,MED041,BR03,13.0
2025-10-11,MED041,BR03,9.5
2025-10-12,MED041,BR03,7.8
2025-10-13,MED041,BR03,10.8
2025-10-14,MED041,BR03,11.3
2025-10-15,MED041,BR03,11.5
2025-10-16,MED041,BR03,12.3
2025-10-17,MED041,BR03,10.3
2025-10-18,MED041,BR03,8.5
2025-10-19,MED041,BR03,9.6
2025-10-20,MED041,BR03,9.1
2025-10-21,MED041,BR03,12.8
2025-10-22,MED041,BR03,10.4
2025-10-23,MED041,BR03,13.1
2025-10-24,MED041,BR03,10.5
2025-10-25,MED041,BR03,6.5
2025-10-26,MED041,BR03,7.9
2025-10-27,MED041,BR03,11.6
2025-10-28,MED041,BR03,11.9
2025-10-29,MED041,BR03,11.4
2025-10-30,MED041,BR03,11.0
2025-10-31,MED041,BR03,12.6
2025-11-01,MED041,BR03,7.8
2025-11-02,MED041,BR03,9.4
2025-11-03,MED041,BR03,11.1
2025-11-04,MED041,BR03,12.5
2025-11-05,MED041,BR03,10.3
2025-11-06,MED041,BR03,11.9
2025-11-07,MED041,BR03,10.1
2025-11-08,MED041,BR03,8.3
2025-11-09,MED041,BR03,9.2
2025-11-10,MED041,BR03,11.4
2025-11-11,MED041,BR03,13.7
2025-11-12,MED041,BR03,11.0
2025-11-13,MED041,BR03,12.5
2025-11-14,MED041,BR03,10.5
2025-11-15,MED041,BR03,10.3
2025-11-16,MED041,BR03,9.9
2025-11-17,MED041,BR03,12.0
2025-11-18,MED041,BR03,11.8
2025-11-19,MED041,BR03,11.5
2025-11-20,MED041,BR03,12.4
2025-11-21,MED041,BR03,12.9
2025-11-22,MED041,BR03,7.3
2025-11-23,MED041,BR03,9.1
2025-11-24,MED041,BR03,9.0
2025-11-25,MED041,BR03,12.3
2025-11-26,MED041,BR03,12.2
2025-11-27,MED041,BR03,9.9
2025-11-28,MED041,BR03,10.3
2025-11-29,MED041,BR03,8.5
2025-11-30,MED041,BR03,7.9
2025-12-01,MED041,BR03,9.6
2025-12-02,MED041,BR03,10.5
2025-12-03,MED041,BR03,12.9
2025-12-04,MED041,BR03,12.2
2025-12-05,MED041,BR03,12.0
2025-12-06,MED041,BR03,8.9
2025-12-07,MED041,BR03,8.5
2025-12-08,MED041,BR03,9.9
2025-12-09,MED041,BR03,11.6
2025-12-10,MED041,BR03,9.1
2025-12-11,MED041,BR03,11.4
2025-12-12,MED041,BR03,10.7
2025-12-13,MED041,BR03,7.8
2025-12-14,MED041,BR03,9.4
2025-12-15,MED041,BR03,11.3
2025-12-16,MED041,BR03,15.1
2025-12-17,MED041,BR03,12.4
2025-12-18,MED041,BR03,13.2
2025-12-19,MED041,BR03,13.1
2025-12-20,MED041,BR03,8.5
2025-12-21,MED041,BR03,8.9
2025-12-22,MED041,BR03,11.7
2025-12-23,MED041,BR03,10.1
2025-12-24,MED041,BR03,13.1
2025-12-25,MED041,BR03,11.4
2025-12-26,MED041,BR03,11.0
2025-12-27,MED041,BR03,7.8
2025-12-28,MED041,BR03,10.6
2025-12-29,MED041,BR03,11.7
2025-12-30,MED041,BR03,12.3
2025-12-31,MED041,BR03,11.4
2026-01-01,MED041,BR03,11.7
2026-01-02,MED041,BR03,10.7
2026-01-03,MED041,BR03,8.1
2026-01-04,MED041,BR03,8.2
2026-01-05,MED041,BR03,13.7
2026-01-06,MED041,BR03,13.9
2026-01-07,MED041,BR03,12.3
2026-01-08,MED041,BR03,12.2
2026-01-09,MED041,BR03,11.0
2026-01-10,MED041,BR03,9.5
2026-01-11,MED041,BR03,9.2
2026-01-12,MED041,BR03,12.4
2026-01-13,MED041,BR03,10.0
2026-01-14,MED041,BR03,14.3
2026-01-15,MED041,BR03,11.6
2026-01-16,MED041,BR03,11.1
2026-01-17,MED041,BR03,8.7
2026-01-18,MED041,BR03,8.2
2026-01-19,MED041,BR03,11.8
2026-01-20,MED041,BR03,12.0
2026-01-21,MED041,BR03,12.7
2026-01-22,MED041,BR03,10.7
2026-01-23,MED041,BR03,11.1
2026-01-24,MED041,BR03,8.5
2026-01-25,MED041,BR03,8.3
2026-01-26,MED041,BR03,13.9
2026-01-27,MED041,BR03,11.5
2026-01-28,MED041,BR03,13.4
2026-01-29,MED041,BR03,12.4
2026-01-30,MED041,BR03,12.7
2026-01-31,MED041,BR03,8.1
2026-02-01,MED041,BR03,9.8
2026-02-02,MED041,BR03,11.9
2026-02-03,MED041,BR03,10.5
2026-02-04,MED041,BR03,10.5
2026-02-05,MED041,BR03,9.6
2026-02-06,MED041,BR03,12.6
2026-02-07,MED041,BR03,8.6
2026-02-08,MED041,BR03,9.3
2026-02-09,MED041,BR03,13.3
2026-02-10,MED041,BR03,9.7
2026-02-11,MED041,BR03,11.4
2026-02-12,MED041,BR03,10.0
2026-02-13,MED041,BR03,11.1
2026-02-14,MED041,BR03,7.7
2026-02-15,MED041,BR03,10.5
2026-02-16,MED041,BR03,11.3
2026-02-17,MED041,BR03,14.4
2026-02-18,MED041,BR03,12.5
2026-02-19,MED041,BR03,12.5
2026-02-20,MED041,BR03,10.7
2026-02-21,MED041,BR03,8.3
2026-02-22,MED041,BR03,8.6
2026-02-23,MED041,BR03,12.5
2026-02-24,MED041,BR03,9.2
2026-02-25,MED041,BR03,10.0
2026-02-26,MED041,BR03,12.4
2026-02-27,MED041,BR03,9.9
2026-02-28,MED041,BR03,9.2
2026-03-01,MED041,BR03,10.4
2026-03-02,MED041,BR03,10.9
2026-03-03,MED041,BR03,13.0
2026-03-04,MED041,BR03,12.2
2026-03-05,MED041,BR03,10.3
2026-03-06,MED041,BR03,9.0
2026-03-07,MED041,BR03,8.8
2026-03-08,MED041,BR03,10.6
2026-03-09,MED041,BR03,12.0
2026-03-10,MED041,BR03,13.7
2026-03-11,MED041,BR03,14.5
2026-03-12,MED041,BR03,12.3
2026-03-13,MED041,BR03,13.1
2026-03-14,MED041,BR03,7.6
2026-03-15,MED041,BR03,9.6
2026-03-16,MED041,BR03,13.4
2026-03-17,MED041,BR03,11.5
2026-03-18,MED041,BR03,11.7
2026-03-19,MED041,BR03,13.6
2026-03-20,MED041,BR03,11.2
2026-03-21,MED041,BR03,9.3
2026-03-22,MED041,BR03,9.0
2026-03-23,MED041,BR03,14.4
2026-03-24,MED041,BR03,12.9
2026-03-25,MED041,BR03,11.7
2026-03-26,MED041,BR03,12.1
2026-03-27,MED041,BR03,9.2
2026-03-28,MED041,BR03,10.3
2026-03-29,MED041,BR03,9.4
2026-03-30,MED041,BR03,11.4
2026-03-31,MED041,BR03,12.6
2026-04-01,MED041,BR03,12.9
2026-04-02,MED041,BR03,12.2
2026-04-03,MED041,BR03,12.3
2026-04-04,MED041,BR03,7.3
2026-04-05,MED041,BR03,9.5
2026-04-06,MED041,BR03,12.7
2026-04-07,MED041,BR03,13.5
2026-04-08,MED041,BR03,8.7
2026-04-09,MED041,BR03,13.2
2026-04-10,MED041,BR03,11.4
2026-04-11,MED041,BR03,9.3
2026-04-12,MED041,BR03,9.3
2026-04-13,MED041,BR03,13.0
2026-04-14,MED041,BR03,11.5
2026-04-15,MED041,BR03,12.7
2026-04-16,MED041,BR03,13.6
2026-04-17,MED041,BR03,12.2
2026-04-18,MED041,BR03,9.1
2026-04-19,MED041,BR03,8.0
2026-04-20,MED041,BR03,13.1
2026-04-21,MED041,BR03,11.8
2026-04-22,MED041,BR03,11.6
2026-04-23,MED041,BR03,12.1
2026-04-24,MED041,BR03,11.0
2026-04-25,MED041,BR03,9.9
2026-04-26,MED041,BR03,9.6
2026-04-27,MED041,BR03,12.2
2026-04-28,MED041,BR03,11.5
2026-04-29,MED041,BR03,12.3
2026-04-30,MED041,BR03,12.4
2026-05-01,MED041,BR03,14.2
2026-05-02,MED041,BR03,10.7
2026-05-03,MED041,BR03,8.4
2026-05-04,MED041,BR03,11.4
2026-05-05,MED041,BR03,13.5
2026-05-06,MED041,BR03,11.3
2026-05-07,MED041,BR03,13.1
2026-05-08,MED041,BR03,12.9
2026-05-09,MED041,BR03,8.5
2026-05-10,MED041,BR03,9.3
2026-05-11,MED041,BR03,10.3
2026-05-12,MED041,BR03,12.7
2026-05-13,MED041,BR03,12.6
2026-05-14,MED041,BR03,12.3
2026-05-15,MED041,BR03,11.6
2026-05-16,MED041,BR03,7.1
2026-05-17,MED041,BR03,10.3
2026-05-18,MED041,BR03,10.9
2026-05-19,MED041,BR03,12.6
2026-05-20,MED041,BR03,11.7
2026-05-21,MED041,BR03,11.7
2026-05-22,MED041,BR03,12.9
2026-05-23,MED041,BR03,10.7
2026-05-24,MED041,BR03,6.9
2026-05-25,MED041,BR03,12.2
2026-05-26,MED041,BR03,13.5
2026-05-27,MED041,BR03,10.8
2026-05-28,MED041,BR03,14.2
2026-05-29,MED041,BR03,10.2
2026-05-30,MED041,BR03,8.7
2026-05-31,MED041,BR03,8.0
2026-06-01,MED041,BR03,11.2
2026-06-02,MED041,BR03,14.0
2026-06-03,MED041,BR03,10.7
2026-06-04,MED041,BR03,12.3
2026-06-05,MED041,BR03,11.3
2026-06-06,MED041,BR03,9.7
2026-06-07,MED041,BR03,9.0
2026-06-08,MED041,BR03,12.0
2026-06-09,MED041,BR03,11.1
2026-06-10,MED041,BR03,14.0
2026-06-11,MED041,BR03,12.7
2026-06-12,MED041,BR03,12.5
2026-06-13,MED041,BR03,9.7
2026-06-14,MED041,BR03,8.5
2026-06-15,MED041,BR03,13.4
2026-06-16,MED041,BR03,12.7
2026-06-17,MED041,BR03,12.9
2026-06-18,MED041,BR03,8.1
2026-06-19,MED041,BR03,11.9
2026-06-20,MED041,BR03,8.8
2026-06-21,MED041,BR03,9.4
2026-06-22,MED041,BR03,13.9
2026-06-23,MED041,BR03,11.3
2026-06-24,MED041,BR03,12.5
2026-06-25,MED041,BR03,12.9
2026-06-26,MED041,BR03,12.3
2026-06-27,MED041,BR03,8.6
2026-06-28,MED041,BR03,7.8
2026-06-29,MED041,BR03,9.6
2026-06-30,MED041,BR03,11.6
2026-07-01,MED041,BR03,11.5
2026-07-02,MED041,BR03,12.4
2026-07-03,MED041,BR03,14.0
2026-07-04,MED041,BR03,8.9
2026-07-05,MED041,BR03,7.5
2026-07-06,MED041,BR03,12.4
2026-07-07,MED041,BR03,9.4
2026-07-08,MED041,BR03,9.6
2026-07-09,MED041,BR03,10.8
2026-07-10,MED041,BR03,10.9
2026-07-11,MED041,BR03,8.8
2026-07-12,MED041,BR03,9.8
2026-07-13,MED041,BR03,11.4
2026-07-14,MED041,BR03,12.3
2026-07-15,MED041,BR03,13.4
2026-07-16,MED041,BR03,15.1
2026-07-17,MED041,BR03,11.2
2026-07-18,MED041,BR03,8.7
2026-07-19,MED041,BR03,9.3
2026-07-20,MED041,BR03,12.2
2026-07-21,MED041,BR03,12.0
2026-07-22,MED041,BR03,11.5
2026-07-23,MED041,BR03,10.1
2026-07-24,MED041,BR03,12.1
2026-07-25,MED041,BR03,8.6
2026-07-26,MED041,BR03,8.8
2026-07-27,MED041,BR03,12.4
2026-07-28,MED041,BR03,14.1
2026-07-29,MED041,BR03,10.5
2026-07-30,MED041,BR03,11.9
2026-07-31,MED041,BR03,10.4
2026-08-01,MED041,BR03,10.2
2026-08-02,MED041,BR03,10.0
2026-08-03,MED041,BR03,14.2
2026-08-04,MED041,BR03,12.7
2026-08-05,MED041,BR03,8.5
2026-08-06,MED041,BR03,12.6
2026-08-07,MED041,BR03,15.2
2026-08-08,MED041,BR03,8.7
2026-08-09,MED041,BR03,8.4
2026-08-10,MED041,BR03,11.5
2026-08-11,MED041,BR03,13.0
2026-08-12,MED041,BR03,11.0
2026-08-13,MED041,BR03,13.5
2026-08-14,MED041,BR03,9.4
2026-08-15,MED041,BR03,10.7
2026-08-16,MED041,BR03,8.8
2026-08-17,MED041,BR03,13.3
2026-08-18,MED041,BR03,11.6
2026-08-19,MED041,BR03,11.4
2026-08-20,MED041,BR03,11.9
2026-08-21,MED041,BR03,13.3
2026-08-22,MED041,BR03,8.6
2026-08-23,MED041,BR03,9.8
2026-08-24,MED041,BR03,12.6
2026-08-25,MED041,BR03,14.2
2026-08-26,MED041,BR03,13.3
2026-08-27,MED041,BR03,10.3
2026-08-28,MED041,BR03,12.1
2026-08-29,MED041,BR03,9.8
2026-08-30,MED041,BR03,8.2
2026-08-31,MED041,BR03,12.9
2026-09-01,MED041,BR03,13.8
2026-09-02,MED041,BR03,11.3
2026-09-03,MED041,BR03,13.0
2026-09-04,MED041,BR03,16.8
2026-09-05,MED041,BR03,9.3
2026-09-06,MED041,BR03,9.7
2026-09-07,MED041,BR03,12.6
2026-09-08,MED041,BR03,11.7
2026-09-09,MED041,BR03,11.5
2026-09-10,MED041,BR03,11.4
2026-09-11,MED041,BR03,10.5
2026-09-12,MED041,BR03,8.3
2026-09-13,MED041,BR03,10.4
2026-09-14,MED041,BR03,14.1
2026-09-15,MED041,BR03,12.7
2026-09-16,MED041,BR03,11.9
2026-09-17,MED041,BR03,10.6
2026-09-18,MED041,BR03,12.8
2025-09-19,MED042,BR01,21.3
2025-09-20,MED042,BR01,16.8
2025-09-21,MED042,BR01,12.6
2025-09-22,MED042,BR01,21.9
2025-09-23,MED042,BR01,18.6
2025-09-24,MED042,BR01,19.3
2025-09-25,MED042,BR01,19.0
2025-09-26,MED042,BR01,17.5
2025-09-27,MED042,BR01,14.7
2025-09-28,MED042,BR01,12.1
2025-09-29,MED042,BR01,21.6
2025-09-30,MED042,BR01,18.8
2025-10-01,MED042,BR01,13.3
2025-10-02,MED042,BR01,24.0
2025-10-03,MED042,BR01,19.1
2025-10-04,MED042,BR01,12.2
2025-10-05,MED042,BR01,15.3
2025-10-06,MED042,BR01,16.5
2025-10-07,MED042,BR01,17.1
2025-10-08,MED042,BR01,63.5
2025-10-09,MED042,BR01,22.1
2025-10-10,MED042,BR01,17.3
2025-10-11,MED042,BR01,13.2
2025-10-12,MED042,BR01,16.4
2025-10-13,MED042,BR01,17.5
2025-10-14,MED042,BR01,14.9
2025-10-15,MED042,BR01,17.8
2025-10-16,MED042,BR01,17.4
2025-10-17,MED042,BR01,18.8
2025-10-18,MED042,BR01,18.2
2025-10-19,MED042,BR01,11.8
2025-10-20,MED042,BR01,18.4
2025-10-21,MED042,BR01,16.0
2025-10-22,MED042,BR01,20.4
2025-10-23,MED042,BR01,21.7
2025-10-24,MED042,BR01,17.0
2025-10-25,MED042,BR01,14.8
2025-10-26,MED042,BR01,14.1
2025-10-27,MED042,BR01,15.6
2025-10-28,MED042,BR01,19.0
2025-10-29,MED042,BR01,19.4
2025-10-30,MED042,BR01,16.2
2025-10-31,MED042,BR01,17.2
2025-11-01,MED042,BR01,15.9
2025-11-02,MED042,BR01,16.0
2025-11-03,MED042,BR01,17.6
2025-11-04,MED042,BR01,20.0
2025-11-05,MED042,BR01,20.3
2025-11-06,MED042,BR01,22.2
2025-11-07,MED042,BR01,16.6
2025-11-08,MED042,BR01,11.3
2025-11-09,MED042,BR01,12.5
2025-11-10,MED042,BR01,18.0
2025-11-11,MED042,BR01,18.9
2025-11-12,MED042,BR01,20.8
2025-11-13,MED042,BR01,18.2
2025-11-14,MED042,BR01,20.9
2025-11-15,MED042,BR01,16.4
2025-11-16,MED042,BR01,12.4
2025-11-17,MED042,BR01,18.5
2025-11-18,MED042,BR01,19.0
2025-11-19,MED042,BR01,16.9
2025-11-20,MED042,BR01,17.8
2025-11-21,MED042,BR01,16.3
2025-11-22,MED042,BR01,11.5
2025-11-23,MED042,BR01,14.0
2025-11-24,MED042,BR01,17.0
2025-11-25,MED042,BR01,17.4
2025-11-26,MED042,BR01,20.9
2025-11-27,MED042,BR01,18.7
2025-11-28,MED042,BR01,20.9
2025-11-29,MED042,BR01,14.4
2025-11-30,MED042,BR01,13.1
2025-12-01,MED042,BR01,17.8
2025-12-02,MED042,BR01,21.8
2025-12-03,MED042,BR01,16.5
2025-12-04,MED042,BR01,18.7
2025-12-05,MED042,BR01,23.1
2025-12-06,MED042,BR01,9.0
2025-12-07,MED042,BR01,12.7
2025-12-08,MED042,BR01,21.1
2025-12-09,MED042,BR01,22.7
2025-12-10,MED042,BR01,16.3
2025-12-11,MED042,BR01,18.9
2025-12-12,MED042,BR01,17.9
2025-12-13,MED042,BR01,11.8
2025-12-14,MED042,BR01,18.2
2025-12-15,MED042,BR01,22.2
2025-12-16,MED042,BR01,20.0
2025-12-17,MED042,BR01,19.7
2025-12-18,MED042,BR01,19.6
2025-12-19,MED042,BR01,18.1
2025-12-20,MED042,BR01,11.2
2025-12-21,MED042,BR01,13.5
2025-12-22,MED042,BR01,20.3
2025-12-23,MED042,BR01,18.6
2025-12-24,MED042,BR01,18.6
2025-12-25,MED042,BR01,20.1
2025-12-26,MED042,BR01,21.0
2025-12-27,MED042,BR01,13.1
2025-12-28,MED042,BR01,15.1
2025-12-29,MED042,BR01,21.2
2025-12-30,MED042,BR01,18.1
2025-12-31,MED042,BR01,22.1
2026-01-01,MED042,BR01,16.5
2026-01-02,MED042,BR01,16.6
2026-01-03,MED042,BR01,15.0
2026-01-04,MED042,BR01,14.2
2026-01-05,MED042,BR01,14.5
2026-01-06,MED042,BR01,17.7
2026-01-07,MED042,BR01,19.7
2026-01-08,MED042,BR01,20.4
2026-01-09,MED042,BR01,20.7
2026-01-10,MED042,BR01,13.7
2026-01-11,MED042,BR01,12.3
2026-01-12,MED042,BR01,21.1
2026-01-13,MED042,BR01,20.8
2026-01-14,MED042,BR01,19.9
2026-01-15,MED042,BR01,15.6
2026-01-16,MED042,BR01,15.4
2026-01-17,MED042,BR01,14.5
2026-01-18,MED042,BR01,12.2
2026-01-19,MED042,BR01,19.1
2026-01-20,MED042,BR01,18.4
2026-01-21,MED042,BR01,18.9
2026-01-22,MED042,BR01,20.8
2026-01-23,MED042,BR01,18.3
2026-01-24,MED042,BR01,16.7
2026-01-25,MED042,BR01,13.3
2026-01-26,MED042,BR01,15.3
2026-01-27,MED042,BR01,14.3
2026-01-28,MED042,BR01,18.3
2026-01-29,MED042,BR01,21.3
2026-01-30,MED042,BR01,20.2
2026-01-31,MED042,BR01,13.1
2026-02-01,MED042,BR01,14.9
2026-02-02,MED042,BR01,22.2
2026-02-03,MED042,BR01,22.5
2026-02-04,MED042,BR01,20.3
2026-02-05,MED042,BR01,17.7
2026-02-06,MED042,BR01,15.6
2026-02-07,MED042,BR01,14.3
2026-02-08,MED042,BR01,14.0
2026-02-09,MED042,BR01,15.1
2026-02-10,MED042,BR01,16.7
2026-02-11,MED042,BR01,18.9
2026-02-12,MED042,BR01,16.3
2026-02-13,MED042,BR01,15.6
2026-02-14,MED042,BR01,14.7
2026-02-15,MED042,BR01,15.7
2026-02-16,MED042,BR01,17.7
2026-02-17,MED042,BR01,19.1
2026-02-18,MED042,BR01,20.0
2026-02-19,MED042,BR01,23.3
2026-02-20,MED042,BR01,22.3
2026-02-21,MED042,BR01,11.5
2026-02-22,MED042,BR01,14.8
2026-02-23,MED042,BR01,21.5
2026-02-24,MED042,BR01,20.0
2026-02-25,MED042,BR01,16.7
2026-02-26,MED042,BR01,17.8
2026-02-27,MED042,BR01,18.7
2026-02-28,MED042,BR01,10.6
2026-03-01,MED042,BR01,16.8
2026-03-02,MED042,BR01,15.7
2026-03-03,MED042,BR01,17.5
2026-03-04,MED042,BR01,19.4
2026-03-05,MED042,BR01,16.8
2026-03-06,MED042,BR01,15.3
2026-03-07,MED042,BR01,13.6
2026-03-08,MED042,BR01,16.5
2026-03-09,MED042,BR01,22.8
2026-03-10,MED042,BR01,18.0
2026-03-11,MED042,BR01,18.6
2026-03-12,MED042,BR01,15.8
2026-03-13,MED042,BR01,17.1
2026-03-14,MED042,BR01,14.9
2026-03-15,MED042,BR01,14.6
2026-03-16,MED042,BR01,20.6
2026-03-17,MED042,BR01,18.5
2026-03-18,MED042,BR01,20.9
2026-03-19,MED042,BR01,19.9
2026-03-20,MED042,BR01,16.6
2026-03-21,MED042,BR01,11.6
2026-03-22,MED042,BR01,14.7
2026-03-23,MED042,BR01,21.7
